Date,use [kW]_x,gen [kW]_x,KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW]_x,DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW],use [kW]_y,gen [kW]_y,ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW],use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW]_y,MasterLights [kW],DuctHeaterHRV [kW]
2015-07-19,0,0,6.762073329000001,5.048512217999999,1.9174811109999996,0.055931114000000004,0.023846661,0.21496888700000003,1.4973488859999997,1.122367785,6.563453337999999,7.277887776999998,0.9374722229999998,3.012777775000001,0,0,1.8289033339999998,9.859746669,0.5345094439999999,0.08420777399999999,0.6019472229999999,1.353323334,0.378794446,0.025223887999999996,0,0,13.853917778000001,3.9285261120000006,0.05523444500000001,0.058994446,0.010854445000000002,0.008955553,0.6256138889999999,0.3318127810000001,0.507311667,0.7391705579999999,1.169066664
2015-07-20,0,0,3.460256668,2.003918889999999,1.9134277759999998,0.045438890000000016,0.020508891999999997,0.18383555200000015,1.4866533330000002,0.6612222249999998,4.811271111,6.911963331999999,1.242069996,3.6928599999999996,0,0,4.148548335,0.166968888,0.32687333399999996,0.08454111099999997,0.8420127760000002,0.23109110999999996,0.4930072219999999,0.028713335,0,0,14.412405552000005,3.8618638890000003,0.039751112,0.036704443,0.008959999000000001,0.007802225,0.593155555,0.256988891,0.47184000100000006,0.6956722189999999,1.1457511099999997
2015-07-21,0,0,2.0686088880000004,2.5362244489999997,2.0668411129999997,0.043836668999999974,0.017909999000000006,0.180917781,1.598307779,2.0629866659999996,6.0679322230000015,9.432560006000001,2.6091344469999993,3.4044055570000014,0,0,0.18923278,0.16368222200000004,0.24681222400000002,0.08537055600000003,0.6843200029999997,0.23135722099999995,0.3924588869999999,0.028980557000000007,0,0,14.561983333,3.851180002999999,0.059786669,0.037954442000000005,0.013716106000000002,0.007103336,0.627315003,0.386470002,0.4833433369999999,0.7321888900000001,1.21607722
2015-07-22,0,0,2.4559766620000008,4.304043334,2.1510244410000006,0.041924443000000006,0.018250001999999994,1.4372255580000004,1.4896155529999997,0.6319633310000001,2.027282226,7.903865554000001,2.5612244419999994,3.001931111999999,0,0,0.182684448,0.15727500100000003,0.43351055699999996,0.08329111100000001,0.566406109,0.22310722300000002,0.3753044460000001,0.028147224,0,0,11.002377779,4.031479445000001,0.04220221799999999,0.03805000300000001,0.010998886000000005,0.005873887000000001,0.5721388889999998,0.31728666800000005,0.45617611300000005,0.669807222,1.3664916680000003
2015-07-23,0,0,2.1981522239999998,1.8692488870000001,2.1319566640000005,0.04802777600000001,0.021826665999999998,0.18222222099999993,3.6465833349999976,1.655745553,2.3834855549999983,7.467662224000004,1.7266355569999998,3.0262155550000007,0,0,0.188053332,0.15915889,0.38361166500000005,0.239376666,0.4275316699999998,0.22692277899999994,0.364331108,0.029379443999999998,0,0,9.602735556,3.937799441,0.041701665,0.038147780000000006,0.010676113,0.005461667999999999,0.5923066629999999,0.25595667000000005,0.483883334,0.6854216679999999,1.164698889
2015-07-24,0,0,4.388514443000001,1.129818887,1.9318500000000003,0.050783336999999984,0.021833330999999997,0.18286555700000004,0.517634445,1.3675355569999998,5.5569422159999995,6.569307775,0.46967777499999996,3.0428244460000013,0,0,0.186839446,2.05285222,0.5230544449999998,0.10947722100000001,0.5310799970000001,0.568498334,0.47572499900000004,0.028537778999999996,0,0,9.181765000000002,3.8928961089999996,0.027050555,0.04210111000000002,0.008848888000000001,0.005423889999999999,0.5807633350000001,0.27125055400000003,0.479876669,0.6833111129999999,1.2830233319999997
2015-07-25,0,0,3.5493444410000006,1.5639500020000014,1.882536672,0.052012222999999996,0.02236888599999998,0.187717777,1.4860099939999996,2.6819166680000004,4.431860003,7.350756666999999,0.7162333330000001,3.0358622190000006,0,0,3.1086066679999997,5.1282294440000005,0.45231832800000005,0.08468611300000004,0.48322222200000003,0.7757722250000001,0.41244777699999996,0.054073337000000006,0,0,11.714844448,4.061422223,0.04061611199999999,0.081825,0.010857778,0.006758334000000001,0.606798335,0.26521333299999994,0.5746644460000001,0.6871288900000001,1.2030322240000002
2015-07-26,0,0,5.898864442,0.8939411120000004,1.892936665,0.04654889199999998,0.020602219999999994,0.18373111400000006,1.4675066689999994,0.3036622220000001,4.496153334999999,6.531196664,0.6901855560000002,3.0147966620000006,0,0,1.9803061109999995,1.5627822230000001,0.36680444599999995,0.08502611299999999,0.9248255570000001,0.4433850019999999,0.35813611300000003,0.028305556,0,0,10.478876669000003,3.8679727769999994,0.04525444299999999,0.035934999,0.010135000999999996,0.006886664,0.5991477810000001,0.28450000300000006,0.5430922259999998,0.7692455579999998,1.159909443
2015-07-27,0,0,4.907875561,1.6042966669999998,1.5144999999999995,0.048392224000000005,0.021013336000000007,0.179964445,1.987066667,1.007248886,4.724245553999999,8.337803338000002,0.981614441,3.7474733349999987,0,0,0.18943722199999996,0.16156777600000008,0.3070411109999999,1.5599072230000002,0.801550554,3.4832577759999994,0.5425361100000001,0.028016113,0,0,13.852540556,3.8765899990000006,0.04977555499999999,0.04743389,0.011365000000000005,0.00959278,0.602567782,0.336556109,1.3512627760000004,0.707035557,1.127908334
2015-07-28,0,0,2.568594442,1.4179799999999994,0.930835553,0.04953555299999999,0.019331107,0.186040008,1.5184866659999998,2.260882223,5.344047776999998,8.556152220999998,1.057182225,4.897774446999999,0,0,6.7054061109999985,0.315107223,0.38113388699999995,0.084740556,0.552978888,0.232241112,0.3701733340000001,0.028643332999999997,0,0,14.590882221,4.117879449,0.048227222,0.03271944399999999,0.009081665999999999,0.008527225,0.5895600019999999,0.25916333199999997,0.4740816669999999,0.6839583310000001,1.150402778
2015-07-29,0,0,3.3957344419999984,3.7303833319999984,0.8636344469999997,0.07488333499999998,0.020343331000000003,0.17926222600000002,1.4894688870000006,1.790871114,5.2810144470000004,7.873156666,0.811025554,4.858303332000001,0,0,0.18697166899999995,0.32785222399999997,0.247288885,0.08392388900000003,0.4313244489999999,0.436318891,0.474743332,0.028970555,0,0,11.744872779000003,3.9535144479999995,0.050837220999999995,0.031873888999999996,0.008914997999999999,0.007703334000000001,0.566015558,0.261716667,0.46202499599999997,0.681886109,1.152730004
2015-07-30,0,0,1.993142225,2.044767776999999,1.357430001,0.057867777999999995,0.020762226000000005,0.1921611109999999,1.4957566779999996,2.4939755510000015,4.347252222,7.087439992999999,1.1457322189999994,4.896023331,0,0,0.18945833299999995,0.34792944300000006,0.433812773,0.084751667,0.45870000099999997,0.23174110999999997,0.47354111299999996,0.029428889000000003,0,0,13.362511111000003,3.9655305559999996,0.051928887000000014,0.03882444399999999,0.010941666,0.007381668,0.5830088890000001,0.25907888899999987,0.520202221,0.7210561120000001,1.136223889
2015-07-31,0,0,2.6972066679999998,1.9080766640000004,0.952194441,0.071499995,0.02067222499999999,0.17988555699999995,1.4738377780000003,1.4621255549999996,3.7972444440000004,5.452141110000001,0.4470333310000001,4.857967776,0,0,0.18824166899999994,0.16338111199999997,0.538506671,0.085205557,0.6492300030000001,0.23125721999999999,0.406058335,0.036432224000000006,0,0,11.900063336000002,4.042980550999999,0.04473055699999999,0.06406722100000001,0.010736664999999996,0.006561668999999999,0.5759516670000001,0.23887110899999991,0.48011333500000003,0.6880900019999999,1.2276122239999996
2015-08-01,0,0,5.825321108000001,4.223182223,0.8236988870000003,0.053106668,0.023727776,0.5260222319999996,1.6786288870000003,1.017981114,2.1082888869999996,7.29459222,1.5504211080000003,4.885834443000001,0,0,0.18225277899999995,8.258376669,0.9890516650000002,0.085875554,0.620101113,1.012789445,0.4811688879999999,0.026845550999999995,0,0,10.536117778000005,3.867108887,0.030086107999999993,0.05937555600000001,0.008818335,0.0071050010000000005,0.5897944429999998,0.316700557,0.5124716650000001,0.7194822209999999,1.2395061100000002
2015-08-02,0,0,3.7442755590000005,4.074918895,0.873164445,0.04859333700000001,0.021168886999999994,0.352378891,1.597007783000001,2.5138544380000005,5.551216665999998,7.299162222999998,1.1826966659999996,4.661766672,0,0,0.188177779,0.184248333,0.338906113,0.084830553,0.5611472159999998,0.231687221,0.30723555599999997,0.029071109000000008,0,0,12.81152222,3.948548333,0.040868332000000014,0.03956944800000001,0.00940389,0.007380557000000001,0.588593335,0.25308722199999995,0.5029916649999999,0.695299443,1.186090553
2015-08-03,0,0,3.441612224,1.8561322209999997,0.8231066639999999,0.04998555699999999,0.020468885000000003,0.9445911119999997,1.515187776,0.6553655540000004,4.193394444,6.343899998,1.394461111,4.603736664999999,0,0,0.19297555700000005,0.183923336,0.588749998,0.08411888900000002,0.44019999800000004,0.23183389199999999,0.462676665,0.029345000000000013,0,0,14.584405004000002,4.091105556999999,0.049657220999999994,0.038668331,0.010817779000000001,0.008017777000000004,0.5996322189999999,0.24850666800000004,0.38891,0.699053335,1.14879778
2015-08-04,0,0,3.456491105000001,2.9344844479999996,0.861819996,0.050996665999999996,0.019742226000000012,0.18462110800000003,1.5041944450000004,1.2758277829999998,5.808131113000001,6.0359111069999996,0.8207466640000001,4.621891110000001,0,0,3.620419999,0.17939111299999996,0.29781889100000003,0.083971115,0.6642949979999999,0.23116611100000006,0.3871366670000001,0.029030000999999993,0,0,12.012015554,3.958267223000001,0.04358388999999999,0.037692776000000004,0.010882222000000004,0.0065522259999999995,0.6317566670000002,0.28072055100000004,0.493231666,0.6906661109999999,1.1337772219999998
2015-08-05,0,0,4.678316666,1.8925877770000004,0.8089511079999998,0.058735555,0.021796663999999993,0.29621999800000004,1.6652866619999993,2.955510005,1.6186433329999999,7.210973331000001,1.195381112,6.180542218999999,0,0,0.1869422219999999,0.183802222,0.34671722399999994,0.08556222299999997,0.54970278,0.232435555,0.38943833399999994,0.029212779,0,0,10.526915556999999,3.9083622220000005,0.040301112000000014,0.04195944200000002,0.010700001,0.006105556000000001,0.5794761110000001,0.249129997,0.46955999900000006,0.7071899939999998,1.3062044449999999
2015-08-06,0,0,4.379720007,1.4622777790000008,0.8340211109999999,0.046455553000000024,0.021138888999999994,0.18002777600000008,1.3968133329999997,2.4266377840000004,3.634695552999999,7.041906664999999,0.911255557,5.554465551,0,0,0.188092781,0.183538335,0.259022224,0.08519166599999999,0.5339888900000002,0.23166833500000003,0.42836333299999996,0.02947111300000001,0,0,10.589623334000002,4.562085,0.03403833400000002,0.04306888600000001,0.009888888999999998,0.005866109000000002,0.5708988839999999,0.252142219,0.4746644440000001,0.6892455550000001,1.2357027770000002
2015-08-07,0,0,2.585578887,3.109824444000001,0.8765488919999999,0.05391666299999999,0.021225553999999994,0.17977888600000005,1.4824477750000007,1.5790433319999992,5.815525557000004,6.8130744379999975,0.5034233329999998,5.386248886999999,0,0,0.18675999699999996,0.18350444100000005,0.40383277500000014,0.085269445,0.6824850020000001,0.23069889199999996,0.34539221900000006,0.029217779000000013,0,0,13.244975555,4.291641107,0.033962224000000006,0.040205557999999995,0.010111667999999999,0.006406112999999999,0.5747311160000002,0.248682221,0.45812110999999994,0.6954522220000001,1.2676605560000005
2015-08-08,0,0,3.5214444419999995,2.4512988900000003,0.8408322210000002,0.051959998,0.023655555000000005,0.8327144459999999,1.487346667000001,2.3270899990000005,4.348646669000001,10.647679998,0.9482766680000003,5.571375560000001,0,0,0.18203166900000003,6.6773738940000005,0.44200777799999996,0.08534833299999997,0.368876114,0.7747483309999997,0.37947222300000005,0.027298332999999994,0,0,7.856120555999999,4.048215555,0.043918335,0.037245555,0.010925555000000002,0.005712778999999999,0.590171669,0.252937776,0.5003005580000001,0.7122855570000001,1.2251305540000006
2015-08-09,0,0,3.055213335,4.442998892000001,0.8988044420000001,0.053226667999999984,0.021624445999999995,0.20261555499999997,1.1690799950000006,0.3229599999999999,8.913048886000002,8.092865556999996,0.9152566719999998,5.672937774000001,0,0,1.8589405560000012,7.235092223999999,0.315476112,0.08368944599999999,0.630039443,0.877846114,0.42549055300000005,0.026846111999999995,0,0,6.68692,4.124246665,0.04830278100000002,0.033710556999999995,0.010315000000000001,0.006303333999999999,0.6843677760000001,0.251432223,0.5355711100000001,0.7474972230000002,1.218742779
2015-08-10,0,0,4.775842222,1.9801522239999998,1.170455557,0.051537780000000005,0.02128778099999999,0.17916666199999998,1.5007722199999995,2.4798311139999987,3.8673388920000002,7.558590005000002,1.987161112,5.937637779000001,0,0,0.4359711090000001,0.18307889200000002,0.342932776,1.1056088879999997,0.710046112,0.23278666599999998,0.39295222399999996,0.029291109999999995,0,0,10.645242776999996,4.009557775000001,0.04425944600000001,0.070586111,0.011311666,0.008960001,0.6962561100000002,0.307162778,1.3062733330000003,0.7052861090000001,1.153510553
2015-08-11,0,0,4.722971117000001,1.8584144450000004,0.8447455539999998,0.048629998,0.020634448000000007,0.39185222200000014,1.492447780000001,1.0037644480000005,4.449255554999999,7.092667778000002,0.5945299969999998,7.502728886999997,0,0,3.4933027779999994,0.905966111,0.643332781,0.08467777699999998,0.5939749969999999,0.508605002,0.658132221,0.08484777800000001,0,0,12.018507222,3.9222861140000007,0.031577220999999996,0.039543336000000005,0.00927389,0.006174442000000001,0.622999443,0.2558455589999999,0.482563332,0.6875733329999999,1.1250994479999998
2015-08-12,0,0,4.757480004000001,2.043233335,0.833960006,0.052671114,0.020203327000000004,0.18309999900000004,1.5279277730000005,2.4912377780000003,3.651266667999999,6.978922222999997,1.6061244490000004,7.585037779,0,0,3.2510044439999994,0.9664005549999998,0.487484445,0.08480000000000001,0.6565644410000002,0.23274666599999994,0.34369722299999994,0.028803887999999996,0,0,11.906837778000003,4.0379183329999995,0.04965277500000001,0.036833332999999996,0.011699444000000003,0.006533331,0.564167777,0.25310666600000004,0.47147388900000003,0.7015711120000001,1.186089445
2015-08-13,0,0,3.1747566650000003,4.057963336000001,0.9484177790000005,0.05683555099999999,0.022644444999999996,0.18579111799999995,1.4986466679999988,1.7731466650000003,5.777570001000003,7.114514448000001,1.103041116,6.034186664,0,0,0.18116555699999998,7.731962778,0.5056166620000001,0.08579055400000002,1.2802322259999999,1.041705555,0.44670833099999996,0.026622221,0,0,13.275972220000003,3.947691663,0.032094445000000006,0.043073332000000006,0.010382223,0.006936109000000001,0.6114977799999998,0.33378889000000006,0.48764666700000014,0.7212872229999999,1.183789445
2015-08-14,0,0,2.166084448000001,1.7549522249999996,0.8243666719999996,0.047194438999999984,0.020415559,0.17999888900000008,1.495623331,0.7053866619999996,4.510563335999999,7.42341333,0.45341555099999986,5.337983336,0,0,0.18762277500000002,0.16367611,0.36764111000000016,0.08507388600000002,0.7566172200000002,0.23090610899999997,0.30630611099999994,0.028968887,0,0,14.648083889999999,3.984483334999999,0.03946055799999999,0.057192222999999986,0.011542221999999998,0.0054883319999999985,0.43787278200000007,0.245607777,0.41129499999999986,0.6900638879999998,1.225559447
2015-08-15,0,0,0.6725400019999999,0.42585777999999996,0.7734988880000002,0.048172227,0.020309999999999995,0.17985000200000006,0.4161311089999999,0.275937779,0.22003000099999992,6.765244445000002,0.45996666799999975,5.308411108999999,0,0,0.18979166700000005,0.16444888899999996,0.204028334,0.08403721999999998,0.140437774,0.232415001,0.28467999799999993,0.029333886000000003,0,0,14.659286110999998,4.131186667,0.038526665999999994,0.04377667000000001,0.010262221999999998,0.004723889,0.33048555600000007,0.22331166800000002,0.30641555700000006,0.6789233339999997,1.0987044430000001
2015-08-16,0,0,0.6728100029999998,0.4262166619999997,0.772080002,0.04826111500000001,0.020491111000000003,0.18016777399999995,0.41425888899999996,0.27764444600000004,0.21576443800000006,5.644624445000003,0.45439666799999984,5.174909998000001,0,0,0.18963777900000003,0.16434555700000006,0.204333886,0.08365944299999996,0.14032999900000004,0.2326555550000001,0.28375777599999996,0.029282778000000002,0,0,14.796476665,4.017360554,0.03904610899999999,0.04379,0.01038111,0.004853887,0.3303044440000001,0.22301333399999998,0.306121665,0.6785783340000004,1.0810488880000002
2015-08-17,0,0,0.7139766670000001,0.4249633320000001,0.768576667,0.04754666800000001,0.020371110999999997,0.17810222199999987,0.414134445,0.275075552,0.21751666799999997,6.199489996000001,0.4557611109999999,5.267274443000001,0,0,0.18731610799999998,0.16433388799999996,0.20424388799999996,0.08348944700000001,0.140547224,0.23216611,0.28253166600000007,0.029175003000000005,0,0,14.768059445000002,4.031795001000002,0.03879999700000001,0.043373333,0.010392219,0.004910001000000001,0.329211109,0.22234388700000002,0.3048116669999999,0.6753927750000002,1.0661461150000002
2015-08-18,0,0,0.6706588880000002,0.42513110499999995,0.7701911049999999,0.047343330999999995,0.020515554999999998,0.17810444499999997,0.4142755590000002,0.2756177779999999,0.216874445,5.9948477769999995,0.455618887,5.310347781,0,0,0.18744611200000005,0.16434889000000003,0.20406333100000001,0.08364999800000002,0.140733336,0.23212444399999996,0.28237944200000004,0.029220555999999995,0,0,14.813983332,4.219611112,0.047263333,0.04083333,0.010836109999999998,0.005409446,0.33006444299999993,0.221356109,0.30555166399999995,0.6769100030000001,1.010078333
2015-08-19,0,0,0.6720388909999998,0.4259333330000001,0.772355559,0.04790000300000002,0.020378889,0.17869111599999993,0.41493777800000003,0.276531114,0.2175700010000001,6.226637776,0.45754999999999996,5.305067778,0,0,0.18876833099999996,0.16403500199999999,0.203981667,0.08389944399999998,0.14079277399999998,0.23258444499999995,0.28302555999999995,0.029336109,0,0,14.879827221,4.060899998000001,0.04701944400000001,0.040997225,0.010909443999999999,0.005376111,0.33061555700000006,0.221868337,0.30654889,0.6789216670000001,0.964397779
2015-08-20,0,0,0.6728755539999998,0.42521000200000025,0.7704500039999996,0.047790001999999984,0.020487775000000007,0.17828444599999996,0.4140633369999999,0.2759444459999999,0.21667333299999994,5.970966665999999,0.45575333199999996,5.3049533260000015,0,0,0.18831110999999998,0.16415500199999997,0.20378333499999995,0.083641663,0.14063555800000002,0.23200888799999989,0.2869855579999999,0.029319998000000007,0,0,14.788131108,4.218639445,0.037768334,0.04211722200000002,0.009087778000000001,0.005360558000000002,0.33029555799999993,0.22138888899999995,0.30575777500000006,0.6769538869999998,0.9285266689999999
2015-08-21,0,0,0.7130000019999999,0.42595333199999974,0.7745944440000001,0.047674443,0.020486664,0.17864111099999994,0.416625556,0.27760888799999983,0.21704889199999994,6.035475557,0.45805556000000014,5.307737780000002,0,0,0.188863333,0.16429111100000005,0.20435888800000002,0.084065557,0.14074667000000002,0.231948335,0.294892221,0.029491112,0,0,14.917612775999997,4.209726110000001,0.03934222,0.043445556999999996,0.010577781000000001,0.005126668,0.33076277900000006,0.22302277900000003,0.3071016649999999,0.6788661119999999,1.0594466660000001
2015-08-22,0,0,2.0971044409999995,0.43197777500000006,0.8614666699999998,0.052705555000000015,0.02148222,0.17887555699999996,0.41211111199999995,0.274526667,0.402410003,7.307945554999999,0.8117111059999998,5.296781107999998,0,0,0.20892222699999993,0.16402388799999998,0.412788336,0.084198887,0.14558166399999997,0.23232833499999994,0.309298891,0.029135557999999995,0,0,14.647227224000002,4.011958329999999,0.04125221999999999,0.035407223,0.008775001000000001,0.007193330000000001,0.391485554,0.22435333000000005,0.3551638879999999,0.6755188910000002,1.194864444
2015-08-23,0,0,6.626789999,3.853279997999999,0.9714911130000006,0.054128889,0.019565559,0.9396388880000003,1.3445622239999995,1.9954944460000004,8.624472225000005,7.659045559999999,1.2143066679999996,6.100906662999996,0,0,0.185967778,4.701961112,0.698795554,0.085740554,0.801099445,0.7699733359999998,0.36335611100000015,0.027617221,0,0,7.909143890000001,4.176017774999999,0.041021113,0.052067779,0.009376111999999999,0.005898335999999999,0.513507778,0.47984889,0.506741116,0.702623336,1.2289277800000002
2015-08-24,0,0,4.826503335,1.8339911090000012,0.8462633330000002,0.04785221999999999,0.022944439,0.183158892,1.6440511100000004,0.7545211090000002,5.346898886999998,6.1183333369999975,0.8553366630000001,5.511306665999998,0,0,3.293278887,0.17991277899999997,0.3631544440000001,1.0025322229999996,0.6652127750000001,0.232607779,0.33627111299999995,0.029136109000000004,0,0,10.735363887,4.015730554000001,0.04240166799999999,0.041790557000000006,0.009488890000000003,0.008822222999999999,0.5252161119999998,0.3385522229999999,1.2525844460000004,0.697711113,1.1259388909999999
2015-08-25,0,0,4.604897772000001,0.5747722230000001,1.2059766659999998,0.047024441,0.020422225000000002,0.179924443,1.5567222239999998,1.4785455519999995,4.576384446,8.004136661999999,1.5054644459999995,6.2775644449999985,0,0,0.18979833399999999,0.18356111199999994,0.32731055400000003,0.08568610800000001,0.9928188870000001,0.231163889,0.32210778,0.029028332000000004,0,0,10.675074447000002,4.116255556,0.035461667,0.034392778,0.008642222999999997,0.006732222999999998,0.5245361129999999,0.258612775,0.48645889,0.6847472220000002,1.1019227800000002
2015-08-26,0,0,3.5007477760000003,1.4358211119999993,0.9477066629999995,0.048739996000000015,0.020808887999999994,0.261454445,1.6205344479999997,3.263199997,4.813367774,6.772686666000002,1.1928677739999995,5.448733336000002,0,0,0.190994444,0.183757224,0.33880888800000003,0.08526666799999999,0.5810316639999997,0.231359445,0.30873277899999996,0.029288335000000002,0,0,6.5390133310000005,4.217012227,0.032258335000000006,0.038708335999999996,0.008683889,0.004903888,0.5192150000000001,0.27128333300000007,0.5195922240000002,0.741325556,1.2284644440000003
2015-08-27,0,0,3.114464444,0.5110066679999999,0.908233337,0.053663337000000005,0.02160555599999999,0.182496666,0.5939133330000002,0.35602444499999997,3.846414446,5.8700444409999974,0.47562333900000003,5.3620244370000005,0,0,0.18756555200000002,2.030069444,0.398237777,0.08481055400000001,0.48768777900000004,0.4116138880000001,0.299090555,0.028797777000000007,0,0,11.399856666000002,4.044735553000001,0.04059388600000001,0.039161110000000006,0.011248886,0.005432781000000001,0.5506566659999999,0.5272211099999999,0.5472600009999998,0.714675001,1.2830249969999998
2015-08-28,0,0,4.319465555000002,1.5545911090000004,0.8617955599999998,0.05108555800000002,0.022246667999999997,0.18516667300000003,1.4600355530000013,1.8156788880000005,3.882418888,7.138909995,1.0011922219999998,5.454302224999998,0,0,2.253142222,0.18096444299999995,0.207670553,0.085022776,0.3824544470000001,0.2322311130000001,0.29670167000000003,0.029180552,0,0,13.46914778,4.120660555999999,0.032905554000000004,0.20522944300000004,0.010023333999999998,0.005987223999999998,0.526595558,0.337672776,0.553298893,0.7109872179999999,1.1860144449999999
2015-08-29,0,0,5.728981113000001,1.6947111090000007,0.8095288890000004,0.04905332600000001,0.022409996999999997,0.18274999900000005,1.4143311100000002,1.6254288919999993,3.8710866619999997,9.433952223,1.847668888,5.036467782999999,0,0,2.64695611,0.18046333399999995,0.20882389100000004,0.08562444500000001,0.48185110699999995,0.23183555700000003,0.298762222,0.029023883999999993,0,0,8.042810000000001,4.016882222000001,0.035538332,0.22081166600000002,0.009572781,0.005233335,0.4906616689999999,0.25784499800000005,0.5138227800000001,0.6981066669999998,1.2308155559999996
2015-08-30,0,0,2.232212224000001,1.5815511050000004,0.8185444459999996,0.05646888899999999,0.023809997999999992,0.19126444400000006,1.2656733309999997,1.286094442,2.4531922159999997,7.051353334999999,0.467896663,5.053111111999998,0,0,4.865227778000002,7.567768888999998,0.274943334,0.08454000199999998,0.43723888699999985,0.9911177780000001,0.2896838869999999,0.026302777000000003,0,0,10.618781112000002,4.470629998999999,0.048568336,0.08087000099999998,0.011487777000000001,0.006310552999999999,0.40246721999999996,0.295703892,0.4803200019999999,0.6880277760000002,1.156312774
2015-08-31,0,0,3.419597776,1.6597433320000006,0.8715288850000004,0.052551113999999996,0.02170888299999999,0.18393110900000004,1.4791677759999993,0.8760066720000003,5.400995557,6.964553335000002,0.8086966670000001,5.779618885999998,0,0,0.19068889399999997,4.273145554999999,0.24559111,0.08447222399999998,0.6348344440000002,0.723959996,0.32534833599999985,0.028051664999999996,0,0,10.689915002,4.859577779,0.047246667000000006,0.18733999899999998,0.009237222999999998,0.007692223,0.591409442,0.267837779,0.5011733320000001,0.6994994460000001,1.2066100010000003
2015-09-01,0,0,3.3335988860000008,1.5528866659999996,0.8521733309999998,0.048707777999999986,0.021004443999999987,0.18384889099999993,1.533857781,0.6918455570000002,2.065643331,7.953611109000001,0.8448711099999999,5.766170002000001,0,0,3.770820001000001,0.17949111200000004,0.292909441,0.08518944100000003,0.580828333,0.23191610999999995,0.340605557,0.02916222399999999,0,0,10.661372220000004,4.084967779,0.041570553999999996,0.038755,0.010276108000000003,0.005998335999999999,0.510510555,0.28328333399999994,0.4407011100000001,0.6892699999999998,1.1796583360000004
2015-09-02,0,0,3.426720004,2.4825188899999993,0.8425522199999999,0.118344441,0.021171106000000002,0.31810000400000005,1.5411655559999997,2.121571118,3.7341899990000007,7.071531113999998,0.7981544460000001,6.379742219999997,0,0,0.186615554,2.683572777,0.493309443,0.08522000100000002,0.635777779,0.4650955540000001,0.32679444499999993,0.028593335000000008,0,0,10.690825554,4.187419997,0.04432999900000001,0.03913777799999999,0.010021664,0.006432220000000001,0.4945372220000001,0.24780388899999997,0.4809149990000001,0.6904222210000002,1.131765556
2015-09-03,0,0,4.324782222000002,1.659611113,0.868194447,0.048204443999999985,0.020067774999999986,0.2786411119999999,1.449474441000001,2.232699996999999,5.327081111000001,6.850456670000002,2.1741877780000007,7.396898886999999,0,0,0.18793166399999997,0.16299333400000005,0.5538572199999999,0.08511555600000001,0.6489094449999998,0.4070255550000001,0.38891889199999996,0.029087222999999992,0,0,10.770262777000005,4.4410166669999995,0.050650001,0.04548555599999999,0.010622778000000001,0.007472776,0.6020905560000002,0.25577499699999995,0.4719677809999999,0.6892683339999999,1.097048886
2015-09-04,0,0,3.3399433290000005,1.326382222000001,0.8071600050000001,0.05337888999999998,0.019468888999999993,0.23651333500000013,1.3508211099999996,2.642065559,5.789273329999999,9.169843336000001,0.49443556099999997,8.078648883,0,0,4.942768329999998,1.8630727809999994,0.553117222,0.08547055600000004,0.6041683310000002,0.431585553,0.2966555540000001,0.028065000999999992,0,0,13.494762222999999,4.632399999,0.042604443000000006,0.038484999999999984,0.009498890000000003,0.007636667,0.5154605529999998,0.24758388500000003,0.48005110400000006,0.685917781,1.0431416679999994
2015-09-05,0,0,4.5679022200000015,1.1606055560000004,0.8523777810000003,0.051803336,0.022036659999999996,0.18485667099999997,2.423342222,1.8008055540000005,5.98526,11.767635555000005,0.9765277750000002,7.170937775999999,0,0,3.369492777000001,2.418261111,0.406282778,0.07883389,0.5659827769999998,0.486670555,0.379421666,9.024316112000001,0,0,11.890459444000001,4.388651664999999,0.042425554,0.057360553999999994,0.009538334999999998,0.007622223000000002,0.513823889,0.264597221,0.55812056,0.697406109,1.1506061109999997
2015-09-06,0,0,3.720976668000001,2.123496672000001,0.8727733320000003,0.05669222199999997,0.021973333,0.18703777800000004,1.4588733299999996,2.5225511120000004,7.834352223999998,6.002664443000005,0.44625111000000006,5.471465554999999,0,0,0.17966944599999998,8.507818886,0.407442224,0.078696668,0.7640844449999998,1.3277038909999999,0.339846666,8.029009447000002,0,0,2.534944442999999,4.293145,0.033648884,0.039741667,0.007504444999999997,0.005036111999999999,0.5240922250000001,0.249397224,0.5563766659999998,0.7040377770000001,1.2689944450000001
